date,total
2018 07 12 19 30,348
2018 07 12 19 40,322
2018 07 12 19 50,278
2018 07 12 20 00,237
2018 07 12 20 10,210
2018 07 12 20 20,200
2018 07 12 20 30,210
2018 07 12 20 40,146
2018 07 12 20 50,129
2018 07 12 21 00,128
2018 07 12 21 10,140
2018 07 12 21 20,129
2018 07 12 21 30,142
2018 07 12 21 40,98
2018 07 12 21 50,45
2018 07 12 22 00,65
2018 07 12 22 10,69
2018 07 12 22 20,89
2018 07 12 22 30,74
2018 07 12 22 40,58
2018 07 12 22 50,49
2018 07 12 23 00,62
2018 07 12 23 10,78
2018 07 12 23 20,74
2018 07 12 23 30,71
2018 07 12 23 40,85
2018 07 12 23 50,69
2018 07 13 00 00,50
2018 07 13 00 10,45
2018 07 13 00 20,33
2018 07 13 00 30,26
2018 07 13 00 40,16
2018 07 13 00 50,7
2018 07 13 01 00,7
2018 07 13 01 10,9
2018 07 13 01 20,5
2018 07 13 01 30,3
2018 07 13 01 40,8
2018 07 13 01 50,2
2018 07 13 02 00,4
2018 07 13 02 10,3
2018 07 13 02 20,1
2018 07 13 02 30,2
2018 07 13 02 40,2
2018 07 13 02 50,4
2018 07 13 03 00,3
2018 07 13 03 10,4
2018 07 13 03 20,3
2018 07 13 03 30,2
2018 07 13 03 40,4
2018 07 13 03 50,4
2018 07 13 04 00,5
2018 07 13 04 10,2
2018 07 13 04 20,1
2018 07 13 04 30,2
2018 07 13 04 40,3
2018 07 13 04 50,2
2018 07 13 05 00,2
2018 07 13 05 10,2
2018 07 13 05 20,3
2018 07 13 05 30,2
2018 07 13 05 40,3
2018 07 13 05 50,3
2018 07 13 06 00,2
2018 07 13 06 10,2
2018 07 13 06 20,5
2018 07 13 06 30,7
2018 07 13 06 40,7
2018 07 13 06 50,10
2018 07 13 07 00,10
2018 07 13 07 10,22
2018 07 13 07 20,32
2018 07 13 07 30,55
2018 07 13 07 40,79
2018 07 13 07 50,109
2018 07 13 08 00,109
2018 07 13 08 10,106
2018 07 13 08 20,123
2018 07 13 08 30,160
2018 07 13 08 40,206
2018 07 13 08 50,259
2018 07 13 09 00,280
2018 07 13 09 10,255
2018 07 13 09 20,234
2018 07 13 09 30,269
2018 07 13 09 40,236
2018 07 13 09 50,202
2018 07 13 10 00,184
2018 07 13 10 10,162
2018 07 13 10 20,143
2018 07 13 10 30,133
2018 07 13 10 40,110
2018 07 13 10 50,111
2018 07 13 11 00,113
2018 07 13 11 10,99
2018 07 13 11 20,102
2018 07 13 11 30,152
2018 07 13 11 40,184
2018 07 13 11 50,216
2018 07 13 12 00,291
2018 07 13 12 10,401
2018 07 13 12 20,487
2018 07 13 12 30,613
2018 07 13 12 40,692
2018 07 13 12 50,788
2018 07 13 13 00,827
2018 07 13 13 10,916
2018 07 13 13 20,927
2018 07 13 13 30,887
2018 07 13 13 40,797
2018 07 13 13 50,651
2018 07 13 14 00,498
2018 07 13 14 10,332
2018 07 13 14 20,222
2018 07 13 14 30,177
2018 07 13 14 40,179
2018 07 13 14 50,158
2018 07 13 15 00,176
2018 07 13 15 10,171
2018 07 13 15 20,175
2018 07 13 15 30,151
2018 07 13 15 40,148
2018 07 13 15 50,141
2018 07 13 16 00,148
2018 07 13 16 10,122
2018 07 13 16 20,134
2018 07 13 16 30,118
2018 07 13 16 40,138
2018 07 13 16 50,143
2018 07 13 17 00,127
2018 07 13 17 10,155
2018 07 13 17 20,179
2018 07 13 17 30,174
2018 07 13 17 40,208
2018 07 13 17 50,281
2018 07 13 18 00,379
2018 07 13 18 10,378
2018 07 13 18 20,443
2018 07 13 18 30,406
2018 07 13 18 40,403
2018 07 13 18 50,449
2018 07 13 19 00,438
2018 07 13 19 10,398
2018 07 13 19 20,388
2018 07 13 19 30,325
2018 07 13 19 40,272
2018 07 13 19 50,307
2018 07 13 20 00,238
2018 07 13 20 10,236
2018 07 13 20 20,210
2018 07 13 20 30,177
2018 07 13 20 40,174
2018 07 13 20 50,167
2018 07 13 21 00,128
2018 07 13 21 10,123
2018 07 13 21 20,114
2018 07 13 21 30,82
2018 07 13 21 40,49
2018 07 13 21 50,85
2018 07 13 22 00,114
2018 07 13 22 10,81
2018 07 13 22 20,77
2018 07 13 22 30,56
2018 07 13 22 40,51
2018 07 13 22 50,28
2018 07 13 23 00,43
2018 07 13 23 10,39
2018 07 13 23 20,36
2018 07 13 23 30,60
2018 07 13 23 40,63
2018 07 13 23 50,32
2018 07 14 00 00,30
2018 07 14 00 10,30
2018 07 14 00 20,9
2018 07 14 00 30,6
2018 07 14 00 40,10
2018 07 14 00 50,10
2018 07 14 01 00,5
2018 07 14 01 10,8
2018 07 14 01 20,16
2018 07 14 01 30,9
2018 07 14 01 40,3
2018 07 14 01 50,2
2018 07 14 02 00,0
2018 07 14 02 10,0
2018 07 14 02 20,0
2018 07 14 02 30,0
2018 07 14 02 40,0
2018 07 14 02 50,1
2018 07 14 03 00,2
2018 07 14 03 10,1
2018 07 14 03 20,0
2018 07 14 03 30,4
2018 07 14 03 40,5
2018 07 14 03 50,2
2018 07 14 04 00,0
2018 07 14 04 10,0
2018 07 14 04 20,0
2018 07 14 04 30,3
2018 07 14 04 40,3
2018 07 14 04 50,0
2018 07 14 05 00,0
2018 07 14 05 10,0
2018 07 14 05 20,0
2018 07 14 05 30,0
2018 07 14 05 40,0
2018 07 14 05 50,1
2018 07 14 06 00,3
2018 07 14 06 10,4
2018 07 14 06 20,2
2018 07 14 06 30,2
2018 07 14 06 40,7
2018 07 14 06 50,6
2018 07 14 07 00,7
2018 07 14 07 10,15
2018 07 14 07 20,22
2018 07 14 07 30,29
2018 07 14 07 40,42
2018 07 14 07 50,57
2018 07 14 08 00,54
2018 07 14 08 10,55
2018 07 14 08 20,61
2018 07 14 08 30,61
2018 07 14 08 40,83
2018 07 14 08 50,95
2018 07 14 09 00,102
2018 07 14 09 10,112
2018 07 14 09 20,93
2018 07 14 09 30,120
2018 07 14 09 40,151
2018 07 14 09 50,165
2018 07 14 10 00,188
2018 07 14 10 10,159
2018 07 14 10 20,109
2018 07 14 10 30,97
2018 07 14 10 40,107
2018 07 14 10 50,115
2018 07 14 11 00,97
2018 07 14 11 10,107
2018 07 14 11 20,111
2018 07 14 11 30,134
2018 07 14 11 40,151
2018 07 14 11 50,206
2018 07 14 12 00,225
2018 07 14 12 10,215
2018 07 14 12 20,227
2018 07 14 12 30,282
2018 07 14 12 40,392
2018 07 14 12 50,444
2018 07 14 13 00,435
2018 07 14 13 10,456
2018 07 14 13 20,401
2018 07 14 13 30,398
2018 07 14 13 40,350
2018 07 14 13 50,327
2018 07 14 14 00,298
2018 07 14 14 10,238
2018 07 14 14 20,230
2018 07 14 14 30,218
2018 07 14 14 40,181
2018 07 14 14 50,149
2018 07 14 15 00,176
2018 07 14 15 10,193
2018 07 14 15 20,180
2018 07 14 15 30,208
2018 07 14 15 40,211
2018 07 14 15 50,173
2018 07 14 16 00,168
2018 07 14 16 10,164
2018 07 14 16 20,105
2018 07 14 16 30,94
2018 07 14 16 40,128
2018 07 14 16 50,153
2018 07 14 17 00,148
2018 07 14 17 10,105
2018 07 14 17 20,115
2018 07 14 17 30,89
2018 07 14 17 40,143
2018 07 14 17 50,187
2018 07 14 18 00,250
2018 07 14 18 10,246
2018 07 14 18 20,286
2018 07 14 18 30,325
2018 07 14 18 40,327
2018 07 14 18 50,300
2018 07 14 19 00,287
2018 07 14 19 10,265
2018 07 14 19 20,228
2018 07 14 19 30,197
2018 07 14 19 40,208
2018 07 14 19 50,200
2018 07 14 20 00,194
2018 07 14 20 10,180
2018 07 14 20 20,164
2018 07 14 20 30,144
2018 07 14 20 40,149
2018 07 14 20 50,133
2018 07 14 21 00,90
2018 07 14 21 10,95
2018 07 14 21 20,115
2018 07 14 21 30,119
2018 07 14 21 40,117
2018 07 14 21 50,98
2018 07 14 22 00,74
2018 07 14 22 10,69
2018 07 14 22 20,65
2018 07 14 22 30,59
2018 07 14 22 40,50
2018 07 14 22 50,61
2018 07 14 23 00,62
2018 07 14 23 10,47
2018 07 14 23 20,53
2018 07 14 23 30,67
2018 07 14 23 40,44
2018 07 14 23 50,51
2018 07 15 00 00,32
2018 07 15 00 10,24
2018 07 15 00 20,17
2018 07 15 00 30,14
2018 07 15 00 40,8
2018 07 15 00 50,10
2018 07 15 01 00,9
2018 07 15 01 10,7
2018 07 15 01 20,6
2018 07 15 01 30,26
2018 07 15 01 40,3
2018 07 15 01 50,3
2018 07 15 02 00,7
2018 07 15 02 10,6
2018 07 15 02 20,1
2018 07 15 02 30,1
2018 07 15 02 40,1
2018 07 15 02 50,1
2018 07 15 03 00,2
2018 07 15 03 10,1
2018 07 15 03 20,1
2018 07 15 03 30,0
2018 07 15 03 40,0
2018 07 15 03 50,1
2018 07 15 04 00,0
2018 07 15 04 10,0
2018 07 15 04 20,0
2018 07 15 04 30,0
2018 07 15 04 40,0
2018 07 15 04 50,1
2018 07 15 05 00,1
2018 07 15 05 10,0
2018 07 15 05 20,0
2018 07 15 05 30,0
2018 07 15 05 40,3
2018 07 15 05 50,1
2018 07 15 06 00,0
2018 07 15 06 10,1
2018 07 15 06 20,1
2018 07 15 06 30,2
2018 07 15 06 40,5
2018 07 15 06 50,4
2018 07 15 07 00,5
2018 07 15 07 10,7
2018 07 15 07 20,7
2018 07 15 07 30,8
2018 07 15 07 40,24
2018 07 15 07 50,27
2018 07 15 08 00,25
2018 07 15 08 10,29
2018 07 15 08 20,61
2018 07 15 08 30,113
2018 07 15 08 40,142
2018 07 15 08 50,142
2018 07 15 09 00,65
2018 07 15 09 10,65
2018 07 15 09 20,67
2018 07 15 09 30,76
2018 07 15 09 40,82
2018 07 15 09 50,90
2018 07 15 10 00,87
2018 07 15 10 10,71
2018 07 15 10 20,85
2018 07 15 10 30,78
2018 07 15 10 40,94
2018 07 15 10 50,83
2018 07 15 11 00,112
2018 07 15 11 10,143
2018 07 15 11 20,175
2018 07 15 11 30,180
2018 07 15 11 40,182
2018 07 15 11 50,191
2018 07 15 12 00,212
2018 07 15 12 10,228
2018 07 15 12 20,256
2018 07 15 12 30,265
2018 07 15 12 40,205
2018 07 15 12 50,245
2018 07 15 13 00,228
2018 07 15 13 10,192
2018 07 15 13 20,298
2018 07 15 13 30,313
2018 07 15 13 40,320
2018 07 15 13 50,322
2018 07 15 14 00,317
2018 07 15 14 10,293
2018 07 15 14 20,270
2018 07 15 14 30,278
2018 07 15 14 40,272
2018 07 15 14 50,269
2018 07 15 15 00,261
2018 07 15 15 10,245
2018 07 15 15 20,229
2018 07 15 15 30,222
2018 07 15 15 40,143
2018 07 15 15 50,145
2018 07 15 16 00,125
2018 07 15 16 10,110
2018 07 15 16 20,84
2018 07 15 16 30,83
2018 07 15 16 40,84
2018 07 15 16 50,78
2018 07 15 17 00,56
2018 07 15 17 10,65
2018 07 15 17 20,73
2018 07 15 17 30,107
2018 07 15 17 40,125
2018 07 15 17 50,181
2018 07 15 18 00,223
2018 07 15 18 10,271
2018 07 15 18 20,234
2018 07 15 18 30,251
2018 07 15 18 40,243
2018 07 15 18 50,235
2018 07 15 19 00,261
2018 07 15 19 10,273
2018 07 15 19 20,291
2018 07 15 19 30,279
2018 07 15 19 40,240
2018 07 15 19 50,224
2018 07 15 20 00,195
2018 07 15 20 10,167
2018 07 15 20 20,162
2018 07 15 20 30,145
2018 07 15 20 40,146
2018 07 15 20 50,133
2018 07 15 21 00,123
2018 07 15 21 10,87
2018 07 15 21 20,86
2018 07 15 21 30,44
2018 07 15 21 40,53
2018 07 15 21 50,46
2018 07 15 22 00,43
2018 07 15 22 10,49
2018 07 15 22 20,46
2018 07 15 22 30,19
2018 07 15 22 40,23
2018 07 15 22 50,45
2018 07 15 23 00,44
2018 07 15 23 10,42
2018 07 15 23 20,53
2018 07 15 23 30,44
2018 07 15 23 40,40
2018 07 15 23 50,41
2018 07 16 00 00,1
2018 07 16 00 10,34
2018 07 16 00 20,23
2018 07 16 00 30,15
2018 07 16 00 40,19
2018 07 16 00 50,19
2018 07 16 01 00,16
2018 07 16 01 10,17
2018 07 16 01 20,8
2018 07 16 01 30,5
2018 07 16 01 40,5
2018 07 16 01 50,5
2018 07 16 02 00,4
2018 07 16 02 10,6
2018 07 16 02 20,2
2018 07 16 02 30,1
2018 07 16 02 40,3
2018 07 16 02 50,2
2018 07 16 03 00,0
2018 07 16 03 10,1
2018 07 16 03 20,2
2018 07 16 03 30,2
2018 07 16 03 40,1
2018 07 16 03 50,3
2018 07 16 04 00,4
2018 07 16 04 10,6
2018 07 16 04 20,5
2018 07 16 04 30,1
2018 07 16 04 40,0
2018 07 16 04 50,4
2018 07 16 05 00,4
2018 07 16 05 10,2
2018 07 16 05 20,0
2018 07 16 05 30,2
2018 07 16 05 40,2
2018 07 16 05 50,2
2018 07 16 06 00,0
2018 07 16 06 10,0
2018 07 16 06 20,1
2018 07 16 06 30,3
2018 07 16 06 40,2
2018 07 16 06 50,8
2018 07 16 07 00,11
2018 07 16 07 10,21
2018 07 16 07 20,30
2018 07 16 07 30,49
2018 07 16 07 40,70
2018 07 16 07 50,94
2018 07 16 08 00,86
2018 07 16 08 10,86
2018 07 16 08 20,107
2018 07 16 08 30,143
2018 07 16 08 40,198
2018 07 16 08 50,252
2018 07 16 09 00,252
2018 07 16 09 10,221
2018 07 16 09 20,186
2018 07 16 09 30,178
2018 07 16 09 40,161
2018 07 16 09 50,194
2018 07 16 10 00,138
2018 07 16 10 10,108
2018 07 16 10 20,114
2018 07 16 10 30,109
2018 07 16 10 40,121
2018 07 16 10 50,97
2018 07 16 11 00,89
2018 07 16 11 10,102
2018 07 16 11 20,111
2018 07 16 11 30,126
2018 07 16 11 40,156
2018 07 16 11 50,225
2018 07 16 12 00,300
2018 07 16 12 10,360
2018 07 16 12 20,469
2018 07 16 12 30,588
2018 07 16 12 40,702
2018 07 16 12 50,797
2018 07 16 13 00,909
2018 07 16 13 10,907
2018 07 16 13 20,870
2018 07 16 13 30,800
2018 07 16 13 40,733
2018 07 16 13 50,613
2018 07 16 14 00,546
2018 07 16 14 10,333
2018 07 16 14 20,247
2018 07 16 14 30,221
2018 07 16 14 40,199
2018 07 16 14 50,146
2018 07 16 15 00,126
2018 07 16 15 10,137
2018 07 16 15 20,119
2018 07 16 15 30,129
2018 07 16 15 40,106
2018 07 16 15 50,100
2018 07 16 16 00,99
2018 07 16 16 10,127
2018 07 16 16 20,128
2018 07 16 16 30,156
2018 07 16 16 40,165
2018 07 16 16 50,186
2018 07 16 17 00,167
2018 07 16 17 10,163
2018 07 16 17 20,171
2018 07 16 17 30,180
2018 07 16 17 40,213
2018 07 16 17 50,269
2018 07 16 18 00,359
2018 07 16 18 10,404
2018 07 16 18 20,372
2018 07 16 18 30,441
2018 07 16 18 40,421
2018 07 16 18 50,404
2018 07 16 19 00,363
2018 07 16 19 10,324
2018 07 16 19 20,260
2018 07 16 19 30,280
2018 07 16 19 40,285
2018 07 16 19 50,277
2018 07 16 20 00,274
2018 07 16 20 10,221
2018 07 16 20 20,214
2018 07 16 20 30,190
2018 07 16 20 40,167
2018 07 16 20 50,170
2018 07 16 21 00,149
2018 07 16 21 10,175
2018 07 16 21 20,160
2018 07 16 21 30,72
2018 07 16 21 40,67
2018 07 16 21 50,60
2018 07 16 22 00,73
2018 07 16 22 10,58
2018 07 16 22 20,60
2018 07 16 22 30,38
2018 07 16 22 40,52
2018 07 16 22 50,52
2018 07 16 23 00,55
2018 07 16 23 10,50
2018 07 16 23 20,49
2018 07 16 23 30,26
2018 07 16 23 40,37
2018 07 16 23 50,34
2018 07 17 00 00,38
2018 07 17 00 10,26
2018 07 17 00 20,15
2018 07 17 00 30,0
2018 07 17 00 40,5
2018 07 17 00 50,4
2018 07 17 01 00,5
2018 07 17 01 10,4
2018 07 17 01 20,5
2018 07 17 01 30,4
2018 07 17 01 40,7
2018 07 17 01 50,6
2018 07 17 02 00,5
2018 07 17 02 10,5
2018 07 17 02 20,1
2018 07 17 02 30,2
2018 07 17 02 40,5
2018 07 17 02 50,5
2018 07 17 03 00,2
2018 07 17 03 10,2
2018 07 17 03 20,7
2018 07 17 03 30,2
2018 07 17 03 40,1
2018 07 17 03 50,3
2018 07 17 04 00,2
2018 07 17 04 10,1
2018 07 17 04 20,1
2018 07 17 04 30,1
2018 07 17 04 40,1
2018 07 17 04 50,1
2018 07 17 05 00,1
2018 07 17 05 10,4
2018 07 17 05 20,3
2018 07 17 05 30,3
2018 07 17 05 40,1
2018 07 17 05 50,2
2018 07 17 06 00,1
2018 07 17 06 10,2
2018 07 17 06 20,3
2018 07 17 06 30,4
2018 07 17 06 40,5
2018 07 17 06 50,6
2018 07 17 07 00,13
2018 07 17 07 10,19
2018 07 17 07 20,36
2018 07 17 07 30,48
2018 07 17 07 40,81
2018 07 17 07 50,81
2018 07 17 08 00,121
2018 07 17 08 10,136
2018 07 17 08 20,159
2018 07 17 08 30,190
2018 07 17 08 40,227
2018 07 17 08 50,299
2018 07 17 09 00,273
2018 07 17 09 10,184
2018 07 17 09 20,154
2018 07 17 09 30,161
2018 07 17 09 40,172
2018 07 17 09 50,171
2018 07 17 10 00,158
2018 07 17 10 10,155
2018 07 17 10 20,130
2018 07 17 10 30,123
2018 07 17 10 40,105
2018 07 17 10 50,112
2018 07 17 11 00,110
2018 07 17 11 10,90
2018 07 17 11 20,105
2018 07 17 11 30,112
2018 07 17 11 40,148
2018 07 17 11 50,200
2018 07 17 12 00,387
2018 07 17 12 10,504
2018 07 17 12 20,666
2018 07 17 12 30,722
2018 07 17 12 40,731
2018 07 17 12 50,760
2018 07 17 13 00,862
2018 07 17 13 10,869
2018 07 17 13 20,881
2018 07 17 13 30,847
2018 07 17 13 40,749
2018 07 17 13 50,627
2018 07 17 14 00,487
2018 07 17 14 10,356
2018 07 17 14 20,272
2018 07 17 14 30,217
2018 07 17 14 40,185
2018 07 17 14 50,173
2018 07 17 15 00,154
2018 07 17 15 10,156
2018 07 17 15 20,150
2018 07 17 15 30,109
2018 07 17 15 40,122
2018 07 17 15 50,132
2018 07 17 16 00,131
2018 07 17 16 10,96
2018 07 17 16 20,119
2018 07 17 16 30,119
2018 07 17 16 40,134
2018 07 17 16 50,113
2018 07 17 17 00,122
2018 07 17 17 10,117
2018 07 17 17 20,166
2018 07 17 17 30,173
2018 07 17 17 40,236
2018 07 17 17 50,295
2018 07 17 18 00,291
2018 07 17 18 10,389
2018 07 17 18 20,365
2018 07 17 18 30,473
2018 07 17 18 40,468
2018 07 17 18 50,457
2018 07 17 19 00,434
2018 07 17 19 10,384
2018 07 17 19 20,317
2018 07 17 19 30,366
2018 07 17 19 40,322
2018 07 17 19 50,300
2018 07 17 20 00,247
2018 07 17 20 10,217
2018 07 17 20 20,192
2018 07 17 20 30,155
2018 07 17 20 40,109
2018 07 17 20 50,136
2018 07 17 21 00,153
2018 07 17 21 10,134
2018 07 17 21 20,117
2018 07 17 21 30,101
2018 07 17 21 40,63
2018 07 17 21 50,84
2018 07 17 22 00,66
2018 07 17 22 10,69
2018 07 17 22 20,81
2018 07 17 22 30,70
2018 07 17 22 40,50
2018 07 17 22 50,41
2018 07 17 23 00,49
2018 07 17 23 10,51
2018 07 17 23 20,48
2018 07 17 23 30,46
2018 07 17 23 40,39
2018 07 17 23 50,29
2018 07 18 00 00,30
2018 07 18 00 10,31
2018 07 18 00 20,10
2018 07 18 00 30,13
2018 07 18 00 40,4
2018 07 18 00 50,8
2018 07 18 01 00,7
2018 07 18 01 10,8
2018 07 18 01 20,4
2018 07 18 01 30,7
2018 07 18 01 40,2
2018 07 18 01 50,1
2018 07 18 02 00,1
2018 07 18 02 10,1
2018 07 18 02 20,4
2018 07 18 02 30,2
2018 07 18 02 40,1
2018 07 18 02 50,1
2018 07 18 03 00,1
2018 07 18 03 10,0
2018 07 18 03 20,0
2018 07 18 03 30,0
2018 07 18 03 40,3
2018 07 18 03 50,4
2018 07 18 04 00,5
2018 07 18 04 10,2
2018 07 18 04 20,2
2018 07 18 04 30,3
2018 07 18 04 40,4
2018 07 18 04 50,1
2018 07 18 05 00,0
2018 07 18 05 10,0
2018 07 18 05 20,0
2018 07 18 05 30,1
2018 07 18 05 40,0
2018 07 18 05 50,1
2018 07 18 06 00,2
2018 07 18 06 10,1
2018 07 18 06 20,3
2018 07 18 06 30,3
2018 07 18 06 40,6
2018 07 18 06 50,5
2018 07 18 07 00,13
2018 07 18 07 10,19
2018 07 18 07 20,36
2018 07 18 07 30,38
2018 07 18 07 40,26
2018 07 18 07 50,71
2018 07 18 08 00,90
2018 07 18 08 10,102
2018 07 18 08 20,131
2018 07 18 08 30,174
2018 07 18 08 40,215
2018 07 18 08 50,267
2018 07 18 09 00,258
2018 07 18 09 10,207
2018 07 18 09 20,215
2018 07 18 09 30,206
2018 07 18 09 40,224
2018 07 18 09 50,208
2018 07 18 10 00,189
2018 07 18 10 10,137
2018 07 18 10 20,127
2018 07 18 10 30,116
2018 07 18 10 40,90
2018 07 18 10 50,99
2018 07 18 11 00,101
2018 07 18 11 10,92
2018 07 18 11 20,109
2018 07 18 11 30,124
2018 07 18 11 40,176
2018 07 18 11 50,246
2018 07 18 12 00,291
2018 07 18 12 10,398
2018 07 18 12 20,185
2018 07 18 12 30,615
2018 07 18 12 40,660
2018 07 18 12 50,746
2018 07 18 13 00,860
2018 07 18 13 10,968
2018 07 18 13 20,950
2018 07 18 13 30,869
2018 07 18 13 40,735
2018 07 18 13 50,614
2018 07 18 14 00,459
2018 07 18 14 10,323
2018 07 18 14 20,195
2018 07 18 14 30,189
2018 07 18 14 40,154
2018 07 18 14 50,160
2018 07 18 15 00,137
2018 07 18 15 10,126
2018 07 18 15 20,130
2018 07 18 15 30,133
2018 07 18 15 40,138
2018 07 18 15 50,137
2018 07 18 16 00,135
2018 07 18 16 10,143
2018 07 18 16 20,163
2018 07 18 16 30,161
2018 07 18 16 40,150
2018 07 18 16 50,162
2018 07 18 17 00,180
2018 07 18 17 10,150
2018 07 18 17 20,177
2018 07 18 17 30,159
2018 07 18 17 40,223
2018 07 18 17 50,301
2018 07 18 18 00,402
2018 07 18 18 10,440
2018 07 18 18 20,443
2018 07 18 18 30,443
2018 07 18 18 40,464
2018 07 18 18 50,476
2018 07 18 19 00,430
2018 07 18 19 10,388
2018 07 18 19 20,355
2018 07 18 19 30,298
2018 07 18 19 40,298
2018 07 18 19 50,288
2018 07 18 20 00,249
2018 07 18 20 10,213
2018 07 18 20 20,217
2018 07 18 20 30,149
2018 07 18 20 40,161
2018 07 18 20 50,159
2018 07 18 21 00,130
2018 07 18 21 10,143
2018 07 18 21 20,128
2018 07 18 21 30,107
2018 07 18 21 40,84
2018 07 18 21 50,86
2018 07 18 22 00,76
2018 07 18 22 10,72
2018 07 18 22 20,87
2018 07 18 22 30,81
2018 07 18 22 40,59
2018 07 18 22 50,63
2018 07 18 23 00,62
2018 07 18 23 10,78
2018 07 18 23 20,78
2018 07 18 23 30,68
2018 07 18 23 40,38
2018 07 18 23 50,56
